wiki_id,label_zh,label_ru,country,type
4421133,西特诺,Ситно,http://www.wikidata.org/entity/Q159,lake
4423150,斯拉德科耶,Сладкое,http://www.wikidata.org/entity/Q159,lake
4424327,斯梅尔季亚奇耶,Смердячье,http://www.wikidata.org/entity/Q159,lake
4424371,斯苗尔特诺耶,Смёртное,http://www.wikidata.org/entity/Q159,lake
4425037,斯莫利诺,Смолино,http://www.wikidata.org/entity/Q159,lake
4425039,斯莫林斯科耶,Смолинское,http://www.wikidata.org/entity/Q159,lake
4425735,索巴金斯基耶亚梅,Собакинские ямы,http://www.wikidata.org/entity/Q159,lake
4425888,索博利诺耶,Соболиное,http://www.wikidata.org/entity/Q159,lake
4426712,索戈日斯科耶,Согожское,http://www.wikidata.org/entity/Q159,lake
4426836,索因斯科耶,Соинское,http://www.wikidata.org/entity/Q159,lake
4426855,索伊德,Сойдозеро,http://www.wikidata.org/entity/Q159,lake
4428247,索洛缅诺耶,Соломенное,http://www.wikidata.org/entity/Q159,lake
4428523,索伦塔赫,Солунтах,http://www.wikidata.org/entity/Q159,lake
4428634,索廖诺耶湖,Солёное,http://www.wikidata.org/entity/Q159,lake
