id_,wiki_id,label_zh,label_ru,xinhua,country,type,levenstein_abs,levenstein_norm,jaccard
34533,4106467,大奥列克桑德里夫,Великий Александров,韦利基·阿列克桑德罗夫,Ukraine,settlement,6,0.5454545454545454,0.35714285714285715
34534,4106468,大奥列克辛,Великий Алексин,韦利基·阿列克辛,Ukraine,settlement,5,0.625,0.3
34535,4106222,大比利纳,Великая Белина,韦利卡亚·别利纳,Ukraine,settlement,6,0.75,0.2
34536,4106223,大比尔卡,Великая Белка,韦利卡亚·别尔卡,Ukraine,settlement,6,0.75,0.2
34537,4106224,大巴尔卡,Великая Балка,韦利卡亚·巴尔卡,Ukraine,settlement,5,0.625,0.3333333333333333
34538,4106225,大别里兹卡,Великая Березка,韦利卡亚·别列兹卡,Ukraine,settlement,6,0.6666666666666666,0.2727272727272727
34539,4106226,大比洛泽尔卡,Великая Белозёрка,韦利卡亚·别洛焦尔卡,Ukraine,settlement,7,0.7,0.23076923076923078
34540,4106227,大别列兹纳,Великая Березна,韦利卡亚·别列兹纳,Ukraine,settlement,5,0.5555555555555556,0.4
34541,4106228,大布拉戈维先卡,Великая Благовещенка,韦利卡亚·布拉戈韦先卡,Ukraine,settlement,6,0.5454545454545454,0.38461538461538464
34542,4106229,大别列江卡,Великая Березянка,韦利卡亚·别列江卡,Ukraine,settlement,5,0.5555555555555556,0.4
34543,4106230,大博罗维齐亚,Великая Боровица,韦利卡亚·博罗维察,Ukraine,settlement,7,0.7777777777777778,0.36363636363636365
34544,4106234,大布季夫卡,Великая Бутовка,韦利卡亚·布托夫卡,Ukraine,settlement,6,0.6666666666666666,0.2727272727272727
34545,4106236,大布任卡,Великая Бушинка,韦利卡亚·布申卡,Ukraine,settlement,6,0.75,0.2
34546,4080679,比德里亚吉,Бедряги,别德里亚吉,Ukraine,settlement,1,0.2,0.6666666666666666
34547,4080730,别日夫,Бежов,别若夫,Ukraine,settlement,1,0.3333333333333333,0.5
34548,4080811,别兹博罗季基,Безбородьки,别兹博罗季基,Ukraine,settlement,0,0.0,1.0
34549,4080812,别兹博罗季科韦,Безбородьково,别兹博罗季科沃,Ukraine,settlement,1,0.14285714285714285,0.75
34550,4080813,别兹博罗季基夫,Безбородьков,别兹博罗季科夫,Ukraine,settlement,1,0.14285714285714285,0.75
34551,4080820,别兹布罗季,Безброды,别兹布罗德,Ukraine,settlement,1,0.2,0.6666666666666666
34552,4105276,瓦京,Ватин,瓦京,Ukraine,settlement,0,0.0,1.0
34553,4105277,瓦季涅齐,Ватинец,瓦季涅茨,Ukraine,settlement,1,0.25,0.6
34554,4105314,瓦图季涅,Ватутино,瓦图季诺,Ukraine,settlement,1,0.25,0.6
34555,4105386,瓦赫尼夫齐,Вахновцы,娃赫诺夫齐,Ukraine,settlement,2,0.4,0.42857142857142855
34556,4105387,瓦希夫卡,Ваховка,娃霍夫卡,Ukraine,settlement,2,0.5,0.3333333333333333
34557,4105466,瓦胡利,Вахулы,娃胡蕾,Ukraine,settlement,2,0.6666666666666666,0.2
34558,4105467,瓦胡京齐,Вахутинцы,瓦胡京齐,Ukraine,settlement,0,0.0,1.0
34559,4105493,瓦奇夫,Вачев,瓦切夫,Ukraine,settlement,1,0.3333333333333333,0.5
34560,4105602,弗韦坚卡,Введенка,韦坚卡,Ukraine,settlement,1,0.25,0.75
34561,4105677,弗多维奇涅,Вдовичино,弗多维奇诺,Ukraine,settlement,1,0.2,0.6666666666666666
34562,4090829,博洛吉夫卡,Бологовка,博洛戈夫卡,Ukraine,settlement,1,0.2,0.6666666666666666
34563,4090846,博洛日尼夫,Боложинов,博洛日诺夫,Ukraine,settlement,1,0.2,0.6666666666666666
34564,4090847,博洛日夫卡,Боложовка,博洛若夫卡,Ukraine,settlement,1,0.2,0.6666666666666666
34565,4090868,博洛尼亚,Болоня,博洛尼亚,Ukraine,settlement,0,0.0,1.0
34566,4090876,博洛捷涅,Болотенное,博洛坚诺耶,Ukraine,settlement,3,0.6,0.2857142857142857
34567,4090892,博洛特基夫齐,Болотковцы,博洛特科夫齐,Ukraine,settlement,1,0.16666666666666666,0.7142857142857143
34568,4090929,博洛特尼齐亚,Болотница,博洛特妮察,Ukraine,settlement,3,0.5,0.375
34569,4090934,博洛特尼齐亚,Болотница,博洛特妮察,Ukraine,settlement,3,0.5,0.375
34570,4090952,博洛特尼亚,Болотня,博洛特尼亚,Ukraine,settlement,0,0.0,1.0
34571,4090954,博洛特尼亚,Болотня,博洛特尼亚,Ukraine,settlement,0,0.0,1.0
34572,4090984,博洛季夫卡,Болотовка,博洛托夫卡,Ukraine,settlement,1,0.2,0.6666666666666666
34573,4091007,博洛希夫,Болохов,博洛霍夫,Ukraine,settlement,1,0.25,0.6
34574,4091916,杜博韦,Дубовое,杜博沃耶,Ukraine,settlement,2,0.5,0.4
34575,4091917,斯捷波韦,Степовое,斯捷波沃耶,Ukraine,settlement,2,0.4,0.5
34576,4084337,别列日涅,Бережное,别列日诺耶,Ukraine,settlement,2,0.4,0.5
34577,4084356,别列日夫卡,Бережовка,别列若夫卡,Ukraine,settlement,1,0.2,0.6666666666666666
34578,4084370,别列若克,Бережок,别列若克,Ukraine,settlement,0,0.0,1.0
34579,4106302,大梅德韦季夫卡,Великая Медведевка,韦利卡亚·梅德韦杰夫卡,Ukraine,settlement,6,0.5454545454545454,0.38461538461538464
34580,4106304,大梅切特尼亚,Великая Мечетня,韦利卡亚·梅切特尼亚,Ukraine,settlement,5,0.5,0.45454545454545453
34581,4106305,大莫托维利夫卡,Великая Мотовиловка,韦利卡亚·莫托维洛夫卡,Ukraine,settlement,6,0.5454545454545454,0.5
34582,4106307,大布希夫卡,Великая Обуховка,韦利卡亚·奥布霍夫卡,Ukraine,settlement,7,0.7,0.25
34583,4106308,大奥济米纳,Великая Озимина,韦利卡亚·奥济米纳,Ukraine,settlement,5,0.5555555555555556,0.4
34584,4106310,大维利沙尼齐亚,Великая Ольшаница,韦利卡亚·奥利沙尼察,Ukraine,settlement,8,0.8,0.3076923076923077
34585,4106311,大维利尚卡,Великая Ольшанка,韦利卡亚·奥利尚卡,Ukraine,settlement,6,0.6666666666666666,0.2727272727272727
34586,4106313,大奥梅利亚纳,Великая Омеляна,韦利卡亚·奥梅利亚纳,Ukraine,settlement,5,0.5,0.45454545454545453
34587,4106315,大奥斯尼齐亚,Великая Осница,韦利卡亚·奥斯尼察,Ukraine,settlement,7,0.7777777777777778,0.36363636363636365
34588,4106316,大奥菲尔纳,Великая Офирна,韦利卡亚·奥菲尔纳,Ukraine,settlement,5,0.5555555555555556,0.4
34589,4106317,大帕夫利夫卡,Великая Павловка,韦利卡亚·帕夫洛夫卡,Ukraine,settlement,6,0.6,0.45454545454545453
34590,4106318,大普拉武恰,Великая Плавуча,韦利卡亚·普拉武恰,Ukraine,settlement,5,0.5555555555555556,0.4
34591,4065593,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34592,4065595,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34593,4065596,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34594,4065598,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34595,4065599,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34596,4065601,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34597,4065602,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34598,4065603,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34599,4065605,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34600,4065606,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34601,4065609,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34602,4065611,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34603,4065613,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34604,4065616,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34605,4065617,安德里伊夫卡,Андреевка,安德列耶夫卡,Ukraine,settlement,2,0.3333333333333333,0.5
34606,4078068,巴尔维尼夫卡,Барвиновка,巴尔维诺夫卡,Ukraine,settlement,1,0.16666666666666666,0.7142857142857143
34607,4078070,巴尔维尼夫卡,Барвиновка,巴尔维诺夫卡,Ukraine,settlement,1,0.16666666666666666,0.7142857142857143
34608,4078074,巴尔维诺克,Барвинок,巴尔维诺克,Ukraine,settlement,0,0.0,1.0
34609,4078075,巴尔维诺克,Барвинок,巴尔维诺克,Ukraine,settlement,0,0.0,1.0
34610,4078078,巴尔维诺克,Барвинок,巴尔维诺克,Ukraine,settlement,0,0.0,1.0
34611,4078167,巴尔季,Барды,巴尔德,Ukraine,settlement,1,0.3333333333333333,0.5
34612,4078223,巴里利夫卡,Бариловка,巴里洛夫卡,Ukraine,settlement,1,0.2,0.6666666666666666
34613,4078355,巴尔马基,Бармаки,巴尔马基,Ukraine,settlement,0,0.0,1.0
34614,4078362,比洛济尔卡,Белозёрка,别洛焦尔卡,Ukraine,settlement,2,0.4,0.42857142857142855
34615,4078589,博尔苏基,Барсуки,巴尔苏基,Ukraine,settlement,1,0.25,0.6
34616,4106540,大卢格,Великий Луг,韦利基·卢格,Ukraine,settlement,4,0.6666666666666666,0.2857142857142857
34617,4106543,大马德西克,Великий Мидск,韦利基·米茨克,Ukraine,settlement,6,0.8571428571428571,0.09090909090909091
34618,4106544,大莫洛季基夫,Великий Молодьков,韦利基·莫洛季科夫,Ukraine,settlement,5,0.5555555555555556,0.5
34619,4106546,大奥布济尔,Великий Обзыр,韦利基·奥布济尔,Ukraine,settlement,4,0.5,0.4444444444444444
34620,4106547,大奥科尔西克,Великий Окорск,韦利基·奥科尔斯克,Ukraine,settlement,5,0.5555555555555556,0.36363636363636365
