wiki_id	label_zh	label_ru	country	type
http://www.wikidata.org/entity/Q191736	尼古莱·达维登科	Николай Владимирович Давыденко	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q28885	加林娜·乌兰诺娃	Галина Сергеевна Уланова	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q58217	谢尔盖·维克托罗维奇·拉夫罗夫	Сергей Викторович Лавров	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q558666	康斯坦丁·卡班斯基	Константин Юрьевич Хабенский	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q28614	加里·基莫维奇·卡斯帕罗夫	Гарри Каспаров	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q118002	安賢洙	Виктор Ан	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q392127	維克托·吉洪諾夫	Тихонов, Виктор Васильевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q402812	米哈伊爾·瓦爾坦諾夫	Михаил Мартиросович Вартанов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q32024	谢尔盖·绍伊古	Сергей Кужугетович Шойгу	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q117346	格里戈里·佩雷尔曼	Григорий Перельман	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q26688	尤里·揚諾夫	Юрий Николаевич Стоянов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q1232736	德米特里·阿诺索夫	Аносов, Дмитрий Викторович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q1232765	德米特里·别列斯托夫	Дмитрий Владимирович Берестов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q1232768	德米特里·安德烈金	Дмитрий Владимирович Андрейкин	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q455967	阿纳斯塔西娅·波兹尼亚科娃	Позднякова, Анастасия Юрьевна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q456257	甸娜·高遜	Дина Александровна Корзун	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q192064	斯维特拉娜·库兹涅佐娃	Светлана Александровна Кузнецова	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q189172	安德烈·科罗塔耶夫	Андрей Витальевич Коротаев	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q429509	馬克辛川柯夫	Максим Траньков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q454925	尼古拉·博戈柳博夫	Николай Николаевич Боголюбов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q455454	安德烈·戈盧別夫	Андрей Александрович Голубев	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q433774	奥克萨娜·罗缅斯卡娅	Роменская, Оксана Викторовна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q55172	亚历山大·索科洛夫	Александр Николаевич Сокуров	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q55190	谢尔盖·邦达尔丘克	Сергей Фёдорович Бондарчук	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q391477	馬克西姆·維列格扎寧	Максим Михайлович Вылегжанин	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q62522	娜塔莉亞·帕夫洛娃	Павлова, Наталья Евгеньевна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q62551	米哈伊尔·米哈伊洛维奇·卡西亚诺夫	Михаил Михайлович Касьянов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q63768	伊戈爾·賽索耶夫	Игорь Сысоев	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q65196	尤里·马宁	Юрий Иванович Манин	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q68463	格里戈里·瓦西里耶维奇·罗曼诺夫	Романов, Григорий Васильевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q158340	马里斯·扬颂斯	Янсонс, Марис Арвидович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q158465	阿纳托利·季莫费耶维奇·福缅科	Анатолий Тимофеевич Фоменко	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q432987	奧爾加·維路克希娜	Ольга Геннадьевна Вилухина	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q433035	伊蓮娜·別烈日娜亞	Елена Викторовна Бережная	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q69720	塔蒂亞娜·馮·梅特尼西·維納堡	Васильчикова, Татьяна Илларионовна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q72463	丹尼尔·弗里德曼	Фридман, Даниэль	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q60177	阿尔森·戈尔斯蒂安	Арсен Жораевич Галстян	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q60903	喬治·尤里·賴特	Юрий Нестеренко	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q188409	叶夫根尼·舍夫丘克	Евгений Васильевич Шевчук	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q188918	亚历山大·阿纽科夫	Александр Геннадьевич Анюков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q1260757	泰瑞斯·汉森	Хансен, Трэвис	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q457761	埃琳娜·伊林尼赫	Елена Руслановна Ильиных	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q153610	阿列克謝·安德列耶維奇·圖波列夫	Алексей Андреевич Туполев	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q154269	阿列克谢·列昂诺夫	Алексей Архипович Леонов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q162646	瓦迪姆·博羅夫謝夫	Вадим Владимирович Бровцев	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q454772	玛丽亚·库奇娜	Кучина, Мария Александровна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q454832	奧克薩娜·伊爾馬科娃	Ермакова, Оксана Ивановна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q454878	伊莱娜·泰洛娃	Таирова, Елена Кайратовна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q563895	欧列格·缅希科夫	Олег Евгеньевич Меньшиков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q564825	迪米特里菲利波夫	Филиппов, Дмитрий Николаевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q160154	艾夫根尼·紀新	Кисин, Евгений Игоревич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q161092	弗拉基米尔·鲍里索维奇·克拉姆尼克	Владимир Борисович Крамник	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q459625	保利堅	Дмитрий Олегович Булыкин	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q557323	阿历克塞·巴拉巴诺夫	Алексей Балабанов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q434779	艾拉·迪尔	Элла Александровна Диль	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q555752	德米特里·萨乌丁	Саутин, Дмитрий Иванович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q192825	迪迪亚尔·比尔亚莱特迪诺夫	Динияр Ринатович Билялетдинов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q194917	尼古拉·巴斯科夫	Николай Викторович Басков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q433192	亞歷山大·布羅德斯基	Александр Саввич Бродский	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q433380	纳塔利娅·帕杰林娜	Падерина, Наталья Фёдоровна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q457607	伊柳舍奇基娜	Илюшечкина, Любовь Ивановна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q457624	列昂尼德·斯勒茨基	Слуцкий, Леонид Викторович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q457064	羅曼·羅曼尼科	Романенко, Роман Юрьевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q433951	叶卡捷琳娜·马连尼科娃	Маренникова, Екатерина Александровна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q433990	亚历山大·波韦特金	Поветкин, Александр Владимирович	http://www.wikidata.org/entity/Q159	person
